chat_message_id,chat_message_text,chat_session_id,created_by_user_id,created_date,modified_by_user_id,modified_date,status_id
275,Very Good Morning,55,11705,2017-08-26 9:03:59,11705,2017-08-26 9:03:59,1
276,"Presently, Aview says DB",55,11705,2017-08-26 9:04:10,11705,2017-08-26 9:04:10,1
277,error. Testing Audio Video,55,11705,2017-08-26 9:04:20,11705,2017-08-26 9:04:20,1
278,Thats Ok,55,12723,2017-08-26 9:05:35,12723,2017-08-26 9:05:35,1
279,from kalasalingam university,55,12723,2017-08-26 9:13:12,12723,2017-08-26 9:13:12,1
280,yes sir,55,11705,2017-08-26 9:13:39,11705,2017-08-26 9:13:39,1
281,i have enabled video wall also,55,11705,2017-08-26 9:13:55,11705,2017-08-26 9:13:55,1
282,Am unable to hear your voice..So plz  text,55,12723,2017-08-26 9:14:38,12723,2017-08-26 9:14:38,1
283,mam i am ale to see ur face,55,12723,2017-08-26 9:14:45,12723,2017-08-26 9:14:45,1
284,thanks madam,55,12723,2017-08-26 9:15:01,12723,2017-08-26 9:15:01,1
285,i am unable to  hear your voice,55,12723,2017-08-26 9:18:09,12723,2017-08-26 9:18:09,1
286,Hi,55,11705,2017-08-26 9:28:06,11705,2017-08-26 9:28:06,1
287,Do you have audio problem?,55,11705,2017-08-26 9:28:21,11705,2017-08-26 9:28:21,1
288,no madam,55,12723,2017-08-26 9:28:48,12723,2017-08-26 9:28:48,1
289,mam i heard your voice when you speak first,55,12723,2017-08-26 9:29:59,12723,2017-08-26 9:29:59,1
290,not hearing your conversation,55,12723,2017-08-26 9:32:58,12723,2017-08-26 9:32:58,1
291,Mam Could u  plz solve my sound issue ?,55,12723,2017-08-26 9:41:10,12723,2017-08-26 9:41:10,1
292,presently talking to another user,55,11705,2017-08-26 9:42:33,11705,2017-08-26 9:42:33,1
293,hi,56,13517,2017-08-26 9:42:58,13517,2017-08-26 9:42:58,1
294,hi sir,56,13514,2017-08-26 9:43:06,13514,2017-08-26 9:43:06,1
295,wait have video start kariyeee,56,13517,2017-08-26 9:43:13,13517,2017-08-26 9:43:13,1
296,can we have a meeting,56,13514,2017-08-26 9:43:16,13514,2017-08-26 9:43:16,1
297,Thats fine Mam. Let me in the cal.,55,12723,2017-08-26 9:43:25,12723,2017-08-26 9:43:25,1
298,ok sir,56,13514,2017-08-26 9:43:28,13514,2017-08-26 9:43:28,1
299,sir you are from which college?,56,13514,2017-08-26 9:43:37,13514,2017-08-26 9:43:37,1
300,wait let me explore this a view,56,13517,2017-08-26 9:43:52,13517,2017-08-26 9:43:52,1
301,Hi,55,11705,2017-08-26 9:53:35,11705,2017-08-26 9:53:35,1
302,hi,57,13512,2017-08-26 11:15:27,13512,2017-08-26 11:15:27,1
303,hi,60,13512,2017-08-26 11:23:41,13512,2017-08-26 11:23:41,1
304,hello ma'am,59,13513,2017-08-26 11:24:02,13513,2017-08-26 11:24:02,1
305,hii,57,13514,2017-08-26 11:49:47,13514,2017-08-26 11:49:47,1
306,hi,64,13028,2017-08-26 14:39:05,13028,2017-08-26 14:39:05,1
307,hi madam are you online,64,13028,2017-08-26 14:40:00,13028,2017-08-26 14:40:00,1
308,mam are you interact mentor,66,13988,2017-08-27 11:44:52,13988,2017-08-27 11:44:52,1
309,no video of presenter Rajiv,66,13981,2017-08-27 11:45:41,13981,2017-08-27 11:45:41,1
310,yes same problem,66,13988,2017-08-27 11:46:15,13988,2017-08-27 11:46:15,1
311,mam,66,13988,2017-08-27 11:46:22,13988,2017-08-27 11:46:22,1
312,here also same problem,66,13986,2017-08-27 11:46:49,13986,2017-08-27 11:46:49,1
313,we are nearing session end,66,13986,2017-08-27 11:47:44,13986,2017-08-27 11:47:44,1
314,madam your video not seen,67,11386,2017-08-27 11:57:19,11386,2017-08-27 11:57:19,1
315,"Madam,your vieo not seen,pl start the video",68,11386,2017-08-27 11:58:46,11386,2017-08-27 11:58:46,1
316,video not seen,68,11386,2017-08-27 11:58:58,11386,2017-08-27 11:58:58,1
317,"madam ,the grading for journal will be done later",67,11386,2017-08-27 12:01:41,11386,2017-08-27 12:01:41,1
318,once the grading starts you will be able to see them,67,11386,2017-08-27 12:02:24,11386,2017-08-27 12:02:24,1
319,welcome,67,11386,2017-08-27 12:03:06,11386,2017-08-27 12:03:06,1
320,submission and evaluation of website will be in fiifth week .they will ask for it,67,11386,2017-08-27 12:04:54,11386,2017-08-27 12:04:54,1
321,madam start the video from left top corner,67,11386,2017-08-27 12:05:33,11386,2017-08-27 12:05:33,1
322,madam switch on the audio,68,11386,2017-08-27 12:07:55,11386,2017-08-27 12:07:55,1
323,ask you question,71,11386,2017-08-27 12:35:25,11386,2017-08-27 12:35:25,1
324,Sir can we consider online quiz conduction as a part of ICT?,71,14323,2017-08-27 12:37:40,14323,2017-08-27 12:37:40,1
325,Hi Vikas U R not conected with video,72,11586,2017-08-27 12:38:03,11586,2017-08-27 12:38:03,1
326,ok Thank you sir !!,71,14323,2017-08-27 12:38:43,14323,2017-08-27 12:38:43,1
327,"Yes,this can be done through A-view,moodle or google form",71,11386,2017-08-27 12:39:01,11386,2017-08-27 12:39:01,1
328,"I am online, and try to intrect",72,14267,2017-08-27 12:39:04,14267,2017-08-27 12:39:04,1
329,Am I visible to you?,72,11586,2017-08-27 12:39:29,11586,2017-08-27 12:39:29,1
330,Can you raise the hand from your machine,72,11586,2017-08-27 12:40:02,11586,2017-08-27 12:40:02,1
331,areyou able to hear me,71,11386,2017-08-27 12:42:13,11386,2017-08-27 12:42:13,1
332,Sir I have received your first mail but I have not received mail with Google form,71,14323,2017-08-27 12:42:46,14323,2017-08-27 12:42:46,1
333,ok i will send once more.you can also check the spam mails,71,11386,2017-08-27 12:43:22,11386,2017-08-27 12:43:22,1
334,ok,71,14323,2017-08-27 12:44:04,14323,2017-08-27 12:44:04,1
335,madam please check your video,71,11386,2017-08-27 12:44:27,11386,2017-08-27 12:44:27,1
336,please restart the video,67,11386,2017-08-27 12:45:12,11386,2017-08-27 12:45:12,1
337,both audio and video not available from your side.can you see me?is my audio visible?,73,11386,2017-08-27 12:46:53,11386,2017-08-27 12:46:53,1
338,heard?,73,11386,2017-08-27 12:47:04,11386,2017-08-27 12:47:04,1
339,Sir I have filled Google form,71,14323,2017-08-27 12:47:08,14323,2017-08-27 12:47:08,1
340,Video is not getting connected,71,14323,2017-08-27 12:47:47,14323,2017-08-27 12:47:47,1
341,switch on the video at top left corner of a view,73,11386,2017-08-27 12:47:51,11386,2017-08-27 12:47:51,1
342,sir I can hear you,71,14323,2017-08-27 12:48:38,14323,2017-08-27 12:48:38,1
343,can you see me,71,11386,2017-08-27 12:48:52,11386,2017-08-27 12:48:52,1
344,yes sir,71,14323,2017-08-27 12:49:03,14323,2017-08-27 12:49:03,1
345,"video not seen ,",74,11386,2017-08-27 12:57:03,11386,2017-08-27 12:57:03,1
346,video not seen,73,11386,2017-08-27 13:07:14,11386,2017-08-27 13:07:14,1
347,"good afternon,",75,11386,2017-08-27 13:17:18,11386,2017-08-27 13:17:18,1
348,your audio video not clear.can you see me?am i audible?,75,11386,2017-08-27 13:17:54,11386,2017-08-27 13:17:54,1
349,good afternoon,75,14340,2017-08-27 13:18:17,14340,2017-08-27 13:18:17,1
350,"sir, start you video",75,11386,2017-08-27 13:18:34,11386,2017-08-27 13:18:34,1
351,not able to listen anything,75,14340,2017-08-27 13:18:34,14340,2017-08-27 13:18:34,1
352,am i audible,75,11386,2017-08-27 13:18:52,11386,2017-08-27 13:18:52,1
353,ok. able to listen you sir.,75,14340,2017-08-27 13:19:08,14340,2017-08-27 13:19:08,1
354,your audio is interupted,76,11586,2017-08-27 13:19:14,11586,2017-08-27 13:19:14,1
355,hello,75,14340,2017-08-27 13:19:50,14340,2017-08-27 13:19:50,1
356,yes,75,14340,2017-08-27 13:19:54,14340,2017-08-27 13:19:54,1
357,pl start vide,75,11386,2017-08-27 13:20:12,11386,2017-08-27 13:20:12,1
358,video,75,11386,2017-08-27 13:20:17,11386,2017-08-27 13:20:17,1
359,left top corner there is a button,75,11386,2017-08-27 13:20:38,11386,2017-08-27 13:20:38,1
360,audio is clear sir,75,14340,2017-08-27 13:26:29,14340,2017-08-27 13:26:29,1
361,am i seen,75,11386,2017-08-27 13:27:25,11386,2017-08-27 13:27:25,1
362,no,75,14340,2017-08-27 13:29:33,14340,2017-08-27 13:29:33,1
363,there can be insufficient band width,75,11386,2017-08-27 13:30:02,11386,2017-08-27 13:30:02,1
364,now you are visible,75,14340,2017-08-27 13:31:55,14340,2017-08-27 13:31:55,1
365,yes,75,14340,2017-08-27 13:32:18,14340,2017-08-27 13:32:18,1
366,start you video,75,11386,2017-08-27 13:33:17,11386,2017-08-27 13:33:17,1
367,please ask your question on chat,73,11386,2017-08-27 13:37:02,11386,2017-08-27 13:37:02,1
368,"video not seen,no audio",77,11386,2017-08-27 13:37:51,11386,2017-08-27 13:37:51,1
369,hello sir,77,14321,2017-08-27 13:38:10,14321,2017-08-27 13:38:10,1
370,there is some problem in connection,77,14321,2017-08-27 13:38:26,14321,2017-08-27 13:38:26,1
371,ok .you can ask any question if required,77,11386,2017-08-27 13:38:56,11386,2017-08-27 13:38:56,1
372,I can see u but on my side only back screen is there,77,14321,2017-08-27 13:39:14,14321,2017-08-27 13:39:14,1
373,you have to check the web cam .it may be also due to band width problem,77,11386,2017-08-27 13:40:13,11386,2017-08-27 13:40:13,1
374,ok sir\,77,14321,2017-08-27 13:40:22,14321,2017-08-27 13:40:22,1
375,can i post my question in chat room,77,14321,2017-08-27 13:40:39,14321,2017-08-27 13:40:39,1
376,yes,77,11386,2017-08-27 13:40:50,11386,2017-08-27 13:40:50,1
377,did you check audio - video,78,11421,2017-08-27 14:50:28,11421,2017-08-27 14:50:28,1
378,I did but I cannot hear you,78,14675,2017-08-27 14:50:50,14675,2017-08-27 14:50:50,1
379,let me connect again,78,11421,2017-08-27 14:51:08,11421,2017-08-27 14:51:08,1
380,I can see you in the video,78,14675,2017-08-27 14:51:23,14675,2017-08-27 14:51:23,1
381,But audio is not there,78,14675,2017-08-27 14:51:32,14675,2017-08-27 14:51:32,1
382,it says user has not t selected video,78,11421,2017-08-27 14:51:50,11421,2017-08-27 14:51:50,1
383,Can you hear me,78,14675,2017-08-27 14:52:54,14675,2017-08-27 14:52:54,1
384,no,78,11421,2017-08-27 14:53:15,11421,2017-08-27 14:53:15,1
385,hello mam this is Gokulakrishnan,79,14524,2017-08-27 15:05:57,14524,2017-08-27 15:05:57,1
386,hello sir,79,11385,2017-08-27 15:06:15,11385,2017-08-27 15:06:15,1
387,sir try hand raise,79,11385,2017-08-27 15:07:54,11385,2017-08-27 15:07:54,1
388,hi,80,14543,2017-08-27 15:58:04,14543,2017-08-27 15:58:04,1
389,i m not able to see u,80,14543,2017-08-27 15:58:16,14543,2017-08-27 15:58:16,1
390,I cant hear your voice madam,82,11421,2017-08-27 16:36:55,11421,2017-08-27 16:36:55,1
391,hello sir,83,11591,2017-08-27 16:37:22,11591,2017-08-27 16:37:22,1
392,no idea sir,82,14668,2017-08-27 16:37:24,14668,2017-08-27 16:37:24,1
393,I am trying..,82,14668,2017-08-27 16:37:33,14668,2017-08-27 16:37:33,1
394,sir u der??,83,11591,2017-08-27 16:40:52,11591,2017-08-27 16:40:52,1
395,publish your video,84,11421,2017-08-27 17:09:02,11421,2017-08-27 17:09:02,1
396,can you hear me sir,84,14681,2017-08-27 17:09:51,14681,2017-08-27 17:09:51,1
397,no mam,84,11421,2017-08-27 17:10:17,11421,2017-08-27 17:10:17,1
398,check av once,84,11421,2017-08-27 17:10:24,11421,2017-08-27 17:10:24,1
399,please let me know how to use A View for quiz,84,14681,2017-08-27 17:10:51,14681,2017-08-27 17:10:51,1
400,you have an option on top as live quiz,84,11421,2017-08-27 17:11:39,11421,2017-08-27 17:11:39,1
401,check it,84,11421,2017-08-27 17:11:48,11421,2017-08-27 17:11:48,1
402,if you have qestion paper u can use it directly,84,11421,2017-08-27 17:12:08,11421,2017-08-27 17:12:08,1
403,otherwise u can create QP,84,11421,2017-08-27 17:12:23,11421,2017-08-27 17:12:23,1
404,ok,84,14681,2017-08-27 17:12:39,14681,2017-08-27 17:12:39,1
405,did you check audio video again mam,84,11421,2017-08-27 17:16:20,11421,2017-08-27 17:16:20,1
406,check audio video again madam,85,11421,2017-08-27 17:31:14,11421,2017-08-27 17:31:14,1
407,how to check,85,14685,2017-08-27 17:31:29,14685,2017-08-27 17:31:29,1
408,i can see you,85,14685,2017-08-27 17:31:43,14685,2017-08-27 17:31:43,1
409,once you login toa-view at the left top corner you can see video,85,11421,2017-08-27 17:32:10,11421,2017-08-27 17:32:10,1
410,clickon it,85,11421,2017-08-27 17:32:17,11421,2017-08-27 17:32:17,1
411,did u check it madam,85,11421,2017-08-27 17:33:54,11421,2017-08-27 17:33:54,1
412,it is asking valid bandwidth,85,14685,2017-08-27 17:34:17,14685,2017-08-27 17:34:17,1
413,above bandwidth there are 2 things,85,11421,2017-08-27 17:35:05,11421,2017-08-27 17:35:05,1
414,check audio,85,11421,2017-08-27 17:35:09,11421,2017-08-27 17:35:09,1
415,click on test,85,11421,2017-08-27 17:35:17,11421,2017-08-27 17:35:17,1
416,same way check microphone,85,11421,2017-08-27 17:35:35,11421,2017-08-27 17:35:35,1
417,i did,85,14685,2017-08-27 17:44:10,14685,2017-08-27 17:44:10,1
418,somw of the discussions was not able to see,85,14685,2017-08-27 17:48:22,14685,2017-08-27 17:48:22,1
419,hi,86,11394,2017-08-28 10:29:29,11394,2017-08-28 10:29:29,1
420,Your video is still not visible,87,11394,2017-08-28 11:13:50,11394,2017-08-28 11:13:50,1
421,Can u hear me ??,88,11394,2017-08-28 11:14:07,11394,2017-08-28 11:14:07,1
422,it was visible earlier..but some technical fault it is showing..let me try to resolve it,87,14862,2017-08-28 11:14:32,14862,2017-08-28 11:14:32,1
423,Can u hear me ??,89,11394,2017-08-28 11:14:57,11394,2017-08-28 11:14:57,1
424,I can c u and hear u,89,11394,2017-08-28 11:15:03,11394,2017-08-28 11:15:03,1
425,Ok... No problem,87,11394,2017-08-28 11:16:19,11394,2017-08-28 11:16:19,1
426,HI,88,11394,2017-08-28 11:23:12,11394,2017-08-28 11:23:12,1
427,There seems to be some problem in the Audio,88,11394,2017-08-28 11:23:38,11394,2017-08-28 11:23:38,1
428,I can c u and hear u,88,11394,2017-08-28 11:24:06,11394,2017-08-28 11:24:06,1
429,i can not hear you sir,88,14860,2017-08-28 11:24:20,14860,2017-08-28 11:24:20,1
430,i can neither see nor hear you,88,14860,2017-08-28 11:24:54,14860,2017-08-28 11:24:54,1
431,Hello Prof. Gowthami,90,11394,2017-08-28 11:31:21,11394,2017-08-28 11:31:21,1
432,Hello sir,90,14836,2017-08-28 11:31:43,14836,2017-08-28 11:31:43,1
433,Kindly share your mobile number,91,11394,2017-08-28 11:43:27,11394,2017-08-28 11:43:27,1
434,9948189158,91,14877,2017-08-28 11:43:58,14877,2017-08-28 11:43:58,1
435,tq  u sir,91,14877,2017-08-28 11:44:07,14877,2017-08-28 11:44:07,1
436,Hello Madam,92,15814,2017-08-28 15:10:33,15814,2017-08-28 15:10:33,1
437,I am not able listen your audio,92,15814,2017-08-28 15:11:14,15814,2017-08-28 15:11:14,1
438,hai mam i am not able to connecting you,93,15780,2017-08-28 15:34:53,15780,2017-08-28 15:34:53,1
439,"madam,can you hear me",92,15814,2017-08-28 16:05:41,15814,2017-08-28 16:05:41,1
440,hi,94,11392,2017-08-29 9:27:03,11392,2017-08-29 9:27:03,1
441,welcome,94,11392,2017-08-29 9:27:07,11392,2017-08-29 9:27:07,1
442,pls introduce urself,94,11392,2017-08-29 9:27:14,11392,2017-08-29 9:27:14,1
443,Hello Ma'am,94,15954,2017-08-29 9:27:56,15954,2017-08-29 9:27:56,1
444,I am Khushboo Pandey,94,15954,2017-08-29 9:28:08,15954,2017-08-29 9:28:08,1
445,I am an assistant professor in RKGITM Ghaziabad,94,15954,2017-08-29 9:28:48,15954,2017-08-29 9:28:48,1
446,hope u r doing well in this fdp,94,11392,2017-08-29 9:30:20,11392,2017-08-29 9:30:20,1
447,publish ur video,94,11392,2017-08-29 9:30:53,11392,2017-08-29 9:30:53,1
448,How can I publish my video,94,15954,2017-08-29 9:33:32,15954,2017-08-29 9:33:32,1
449,I can hear u,95,11392,2017-08-29 9:34:11,11392,2017-08-29 9:34:11,1
450,no mam,95,15951,2017-08-29 9:34:25,15951,2017-08-29 9:34:25,1
451,probably there is some issue of NET speed frm ur side,95,11392,2017-08-29 9:34:29,11392,2017-08-29 9:34:29,1
452,ok mam,95,15951,2017-08-29 9:34:38,15951,2017-08-29 9:34:38,1
453,mobile NET will not work,95,11392,2017-08-29 9:35:02,11392,2017-08-29 9:35:02,1
454,pls check ur band width,95,11392,2017-08-29 9:35:13,11392,2017-08-29 9:35:13,1
455,ok mam,95,15951,2017-08-29 9:35:18,15951,2017-08-29 9:35:18,1
456,i have given you whatsapp no,95,11392,2017-08-29 9:35:31,11392,2017-08-29 9:35:31,1
457,we can chat thre also,95,11392,2017-08-29 9:35:39,11392,2017-08-29 9:35:39,1
458,see the extreme left,94,11392,2017-08-29 9:36:07,11392,2017-08-29 9:36:07,1
459,there is an icon of video,94,11392,2017-08-29 9:36:19,11392,2017-08-29 9:36:19,1
460,click on it,94,11392,2017-08-29 9:36:23,11392,2017-08-29 9:36:23,1
461,got it ma'm,94,15954,2017-08-29 9:37:08,15954,2017-08-29 9:37:08,1
462,ye mam,95,15951,2017-08-29 9:38:21,15951,2017-08-29 9:38:21,1
463,can u hear me,94,11392,2017-08-29 9:38:32,11392,2017-08-29 9:38:32,1
464,ma'am you are audible to me,94,15954,2017-08-29 9:38:40,15954,2017-08-29 9:38:40,1
465,this headphone will not work,94,11392,2017-08-29 9:39:17,11392,2017-08-29 9:39:17,1
466,until u test in the begining while starting a view,94,11392,2017-08-29 9:39:36,11392,2017-08-29 9:39:36,1
467,mam how can we mention creative common license on our video,95,15951,2017-08-29 9:39:38,15951,2017-08-29 9:39:38,1
468,ma'am I am trying to use another headphone,94,15954,2017-08-29 9:40:05,15954,2017-08-29 9:40:05,1
469,u will get it on internet and put the sign nand it means any one can use it,95,11392,2017-08-29 9:40:16,11392,2017-08-29 9:40:16,1
470,its a free resource,95,11392,2017-08-29 9:40:21,11392,2017-08-29 9:40:21,1
471,okk,94,11392,2017-08-29 9:40:35,11392,2017-08-29 9:40:35,1
472,"yes mam,so i have to mention it on web pages only",95,15951,2017-08-29 9:40:47,15951,2017-08-29 9:40:47,1
473,plz wait ma'am,94,15954,2017-08-29 9:40:56,15954,2017-08-29 9:40:56,1
474,I am trying,94,15954,2017-08-29 9:41:04,15954,2017-08-29 9:41:04,1
475,no its about the resource you create,95,11392,2017-08-29 9:41:15,11392,2017-08-29 9:41:15,1
476,ok mam,95,15951,2017-08-29 9:41:23,15951,2017-08-29 9:41:23,1
477,Ma'am there is a faculty Ms. Pragya from our college,94,15954,2017-08-29 9:47:07,15954,2017-08-29 9:47:07,1
478,she is also trying to contact you,94,15954,2017-08-29 9:47:18,15954,2017-08-29 9:47:18,1
479,but today she has no laptop,94,15954,2017-08-29 9:47:38,15954,2017-08-29 9:47:38,1
480,no ma'am,94,15954,2017-08-29 9:49:06,15954,2017-08-29 9:49:06,1
481,ma'am how to creat a screencast,94,15954,2017-08-29 9:53:01,15954,2017-08-29 9:53:01,1
482,hi,96,11392,2017-08-29 9:53:43,11392,2017-08-29 9:53:43,1
483,hello maam,96,15956,2017-08-29 9:53:53,15956,2017-08-29 9:53:53,1
484,welcome,96,11392,2017-08-29 9:54:00,11392,2017-08-29 9:54:00,1
485,ma'am we are not getting proper audio from your side,94,15954,2017-08-29 9:54:01,15954,2017-08-29 9:54:01,1
486,screen o matic,94,11392,2017-08-29 9:54:53,11392,2017-08-29 9:54:53,1
487,mam please write:,94,15954,2017-08-29 9:54:57,15954,2017-08-29 9:54:57,1
